"Gilt Name","Close of Business Date","ISIN","Type","Coupon","Maturity","Clean Price","Dirty Price","Yield","Mod Duration","Accrued Interest"
"UKGI 0.75 11/47","8/21/2025","GB00B24FFM16","Index-linked","0.750","11/22/2047","70.930","138.281578","2.453123","19.811250","0.364577"
"UKGI 0.125 08/48","8/21/2025","GB00BZ13DV40","Index-linked","0.125","8/10/2048","58.780","86.420822","2.493207","22.232813","0.005992"
"UKGI 1.875 09/49","8/21/2025","GB00BT7J0134","Index-linked","1.875","9/22/2049","88.580","92.154487","2.509648","18.724670","0.856853"
"UKGI 0.5 03/50","8/21/2025","GB00B421JZ66","Index-linked","0.500","3/22/2050","63.300","120.225498","2.509392","22.313034","0.393534"
"UKGI 0.125 03/51","8/21/2025","GB00BNNGP882","Index-linked","0.125","3/22/2051","55.160","75.838058","2.511114","24.659501","0.071385"
"UKGI 0.25 03/52","8/21/2025","GB00B73ZYW09","Index-linked","0.250","3/22/2052","56.350","94.222191","2.510189","24.981784","0.173477"
"UKGI 1.25 11/54","8/21/2025","GB00BPSNBG80","Index-linked","1.250","11/22/2054","73.940","79.234843","2.513523","23.232194","0.333469"
"UKGI 1.25 11/55","8/21/2025","GB00B0CNHZ09","Index-linked","1.250","11/22/2055","73.820","155.818360","2.486427","23.849929","0.656841"
"UKGI 0.125 11/56","8/21/2025","GB00BYVP4K94","Index-linked","0.125","11/22/2056","49.640","75.755610","2.436469","29.916040","0.047661"
"UKGI 0.125 03/58","8/21/2025","GB00BP9DLZ64","Index-linked","0.125","3/22/2058","48.270","76.288794","2.433464","31.117972","0.082048"
"UKGI 0.375 03/62","8/21/2025","GB00B4PTCY75","Index-linked","0.375","3/22/2062","50.970","87.580729","2.394272","32.404929","0.267081"
"UKGI 0.125 11/65","8/21/2025","GB00BD9MZZ71","Index-linked","0.125","11/22/2065","42.630","66.175704","2.328996","38.027010","0.048475"
"UKGI 0.125 03/68","8/21/2025","GB00BDX8CX86","Index-linked","0.125","3/22/2068","41.410","67.080492","2.284004","40.075292","0.084081"
"UKGI 0.125 03/73","8/21/2025","GB00BM8Z2W66","Index-linked","0.125","3/22/2073","43.930","57.628256","1.932174","44.704772","0.068095"
"UKS  09/25","8/21/2025","GB0030884893","Strips","N/A","9/7/2025","99.858219","99.858219","3.048444","0.046509","N/A"
"UKR  09/25","8/21/2025","GB00BWXBPL93","Strips","N/A","9/7/2025","99.858219","99.858219","3.048444","0.046509","N/A"
"UKS  12/25","8/21/2025","GB0002443363","Strips","N/A","12/7/2025","98.997519","98.997519","3.422323","0.292924","N/A"
"UKS  03/26","8/21/2025","GB0032727983","Strips","N/A","3/7/2026","98.086654","98.086654","3.577860","0.534774","N/A"
"UKS  06/26","8/21/2025","GB0002443470","Strips","N/A","6/7/2026","97.168904","97.168904","3.667095","0.772027","N/A"
"UKS  09/26","8/21/2025","GB0032728064","Strips","N/A","9/7/2026","96.237816","96.237816","3.708970","1.024479","N/A"
"UKS  12/26","8/21/2025","GB0002443587","Strips","N/A","12/7/2026","95.314097","95.314097","3.748273","1.268575","N/A"
"UKS  03/27","8/21/2025","GB0032728171","Strips","N/A","3/7/2027","94.382754","94.382754","3.780847","1.514841","N/A"
"UKS  06/27","8/21/2025","GB0002443694","Strips","N/A","6/7/2027","93.461253","93.461253","3.808694","1.758855","N/A"
"UKS  09/27","8/21/2025","GB0032728288","Strips","N/A","9/7/2027","92.532950","92.532950","3.833996","2.005042","N/A"
"UKS  12/27","8/21/2025","GB0002443702","Strips","N/A","12/7/2027","91.614201","91.614201","3.857432","2.248973","N/A"
"UKR  12/27","8/21/2025","GB00B1HYR000","Strips","N/A","12/7/2027","91.614201","91.614201","3.857432","2.248973","N/A"
"UKS  03/28","8/21/2025","GB0032728395","Strips","N/A","3/7/2028","90.687776","90.687776","3.880229","2.495071","N/A"
"UKS  06/28","8/21/2025","GB0002443819","Strips","N/A","6/7/2028","89.769630","89.769630","3.902556","2.738906","N/A"
"UKS  09/28","8/21/2025","GB0032728403","Strips","N/A","9/7/2028","88.842313","88.842313","3.925257","2.984896","N/A"
"UKS  12/28","8/21/2025","GB0002443926","Strips","N/A","12/7/2028","87.921676","87.921676","3.948252","3.228613","N/A"
"UKR  12/28","8/21/2025","GB0002444007","Strips","N/A","12/7/2028","87.921676","87.921676","3.948252","3.228613","N/A"
"UKS  03/29","8/21/2025","GB0032728510","Strips","N/A","3/7/2029","86.990220","86.990220","3.972199","3.474472","N/A"
"UKS  06/29","8/21/2025","GB0009140046","Strips","N/A","6/7/2029","86.063977","86.063977","3.996834","3.718048","N/A"
"UKS  09/29","8/21/2025","GB0032728627","Strips","N/A","9/7/2029","85.125530","85.125530","4.022710","3.963753","N/A"
"UKS  12/29","8/21/2025","GB0009140269","Strips","N/A","12/7/2029","84.191247","84.191247","4.049424","4.207167","N/A"
"UKS  03/30","8/21/2025","GB0032728734","Strips","N/A","3/7/2030","83.243791","83.243791","4.077489","4.452699","N/A"
"UKS  06/30","8/21/2025","GB0009140483","Strips","N/A","6/7/2030","82.299930","82.299930","4.106398","4.695933","N/A"
"UKS  09/30","8/21/2025","GB0032728841","Strips","N/A","9/7/2030","81.342403","81.342403","4.136650","4.941277","N/A"
"UKS  12/30","8/21/2025","GB0009140939","Strips","N/A","12/7/2030","80.388420","80.388420","4.167652","5.184318","N/A"
"UKR  12/30","8/21/2025","GB00B29WTS18","Strips","N/A","12/7/2030","80.388420","80.388420","4.167652","5.184318","N/A"
"UKS  03/31","8/21/2025","GB0032728957","Strips","N/A","3/7/2031","79.420806","79.420806","4.199902","5.429462","N/A"
"UKS  06/31","8/21/2025","GB0009141010","Strips","N/A","6/7/2031","78.457223","78.457223","4.232738","5.672303","N/A"
"UKS  09/31","8/21/2025","GB0032729039","Strips","N/A","9/7/2031","77.480592","77.480592","4.266660","5.917244","N/A"
"UKS  12/31","8/21/2025","GB0009141671","Strips","N/A","12/7/2031","76.508975","76.508975","4.300953","6.159883","N/A"
"UKS  03/32","8/21/2025","GB0032729146","Strips","N/A","3/7/2032","75.525358","75.525358","4.336130","6.404622","N/A"
"UKR  06/32","8/21/2025","GB0009139048","Strips","N/A","6/7/2032","74.548105","74.548105","4.371448","6.647063","N/A"
"UKS  06/32","8/21/2025","GB0009141895","Strips","N/A","6/7/2032","74.548105","74.548105","4.371448","6.647063","N/A"
"UKS  09/32","8/21/2025","GB0032729252","Strips","N/A","9/7/2032","73.560245","73.560245","4.407433","6.891607","N/A"
"UKS  12/32","8/21/2025","GB00B0125K93","Strips","N/A","12/7/2032","72.580323","72.580323","4.443331","7.133859","N/A"
"UKS  03/33","8/21/2025","GB0032729369","Strips","N/A","3/7/2033","71.591391","71.591391","4.479688","7.378218","N/A"
"UKS  06/33","8/21/2025","GB00B0125L01","Strips","N/A","6/7/2033","70.612056","70.612056","4.515750","7.620293","N/A"
"UKS  09/33","8/21/2025","GB0032729476","Strips","N/A","9/7/2033","69.625393","69.625393","4.552079","7.864480","N/A"
"UKS  12/33","8/21/2025","GB00B0125M18","Strips","N/A","12/7/2033","68.649951","68.649951","4.587938","8.106392","N/A"
"UKS  03/34","8/21/2025","GB0032729583","Strips","N/A","3/7/2034","67.668833","67.668833","4.623900","8.350421","N/A"
"UKS  06/34","8/21/2025","GB00B0125P49","Strips","N/A","6/7/2034","66.700429","66.700429","4.659252","8.592184","N/A"
"UKS  09/34","8/21/2025","GB0032729690","Strips","N/A","9/7/2034","65.727897","65.727897","4.694575","8.836070","N/A"
"UKR  09/34","8/21/2025","GB00B4JYZV64","Strips","N/A","9/7/2034","65.727897","65.727897","4.694575","8.836070","N/A"
"UKS  12/34","8/21/2025","GB00B0126284","Strips","N/A","12/7/2034","64.769387","64.769387","4.729183","9.077699","N/A"
"UKS  03/35","8/21/2025","GB0032729708","Strips","N/A","3/7/2035","63.808142","63.808142","4.763662","9.321457","N/A"
"UKS  06/35","8/21/2025","GB00B0126K68","Strips","N/A","6/7/2035","62.862012","62.862012","4.797355","9.562965","N/A"
"UKS  09/35","8/21/2025","GB0032729815","Strips","N/A","9/7/2035","61.914371","61.914371","4.830845","9.806607","N/A"
"UKS  12/35","8/21/2025","GB00B0127928","Strips","N/A","12/7/2035","60.982735","60.982735","4.863503","10.048007","N/A"
"UKR  03/36","8/21/2025","GB0032727876","Strips","N/A","3/7/2036","60.050652","60.050652","4.895905","10.291546","N/A"
"UKS  03/36","8/21/2025","GB0032729922","Strips","N/A","3/7/2036","60.050652","60.050652","4.895905","10.291546","N/A"
"UKS  06/36","8/21/2025","GB00B0127B43","Strips","N/A","6/7/2036","59.135275","59.135275","4.927452","10.532849","N/A"
"UKS  09/36","8/21/2025","GB00B61BCQ39","Strips","N/A","9/7/2036","58.220368","58.220368","4.958704","10.776296","N/A"
"UKS  12/36","8/21/2025","GB00B0126S45","Strips","N/A","12/7/2036","57.322707","57.322707","4.989091","11.017513","N/A"
"UKS  03/37","8/21/2025","GB00B61NZ372","Strips","N/A","3/7/2037","56.426312","56.426312","5.019157","11.260878","N/A"
"UKS  06/37","8/21/2025","GB00B0127L41","Strips","N/A","6/7/2037","55.547568","55.547568","5.048356","11.502018","N/A"
"UKS  09/37","8/21/2025","GB00B614YC20","Strips","N/A","9/7/2037","54.670782","54.670782","5.077215","11.745311","N/A"
"UKR  09/37","8/21/2025","GB00BZ4TGS74","Strips","N/A","9/7/2037","54.670782","54.670782","5.077215","11.745311","N/A"
"UKS  12/37","8/21/2025","GB00B0127N64","Strips","N/A","12/7/2037","53.811929","53.811929","5.105214","11.986384","N/A"
"UKS  03/38","8/21/2025","GB00B61NVB70","Strips","N/A","3/7/2038","52.955629","52.955629","5.132858","12.229614","N/A"
"UKS  06/38","8/21/2025","GB00B0127Q95","Strips","N/A","6/7/2038","52.117450","52.117450","5.159651","12.470629","N/A"
"UKS  09/38","8/21/2025","GB00B61LFW02","Strips","N/A","9/7/2038","51.282349","51.282349","5.186079","12.713804","N/A"
"UKR  12/38","8/21/2025","GB00B0125J88","Strips","N/A","12/7/2038","50.465478","50.465478","5.211666","12.954770","N/A"
"UKS  12/38","8/21/2025","GB00B0127W55","Strips","N/A","12/7/2038","50.465478","50.465478","5.211666","12.954770","N/A"
"UKS  03/39","8/21/2025","GB00B61HRJ92","Strips","N/A","3/7/2039","49.652146","49.652146","5.236877","13.197899","N/A"
"UKS  06/39","8/21/2025","GB00B0BDSR09","Strips","N/A","6/7/2039","48.857083","48.857083","5.261259","13.438824","N/A"
"UKR  09/39","8/21/2025","GB00B61LFT72","Strips","N/A","9/7/2039","48.065965","48.065965","5.285255","13.681916","N/A"
"UKS  09/39","8/21/2025","GB00B61NVD94","Strips","N/A","9/7/2039","48.065965","48.065965","5.285255","13.681916","N/A"
"UKS  12/39","8/21/2025","GB00B0BDSS16","Strips","N/A","12/7/2039","47.293092","47.293092","5.308435","13.922808","N/A"
"UKS  06/40","8/21/2025","GB00B0BDST23","Strips","N/A","6/7/2040","45.774097","45.774097","5.353199","14.406739","N/A"
"UKR  12/40","8/21/2025","GB00B56HGD49","Strips","N/A","12/7/2040","44.300443","44.300443","5.395568","14.890633","N/A"
"UKS  12/40","8/21/2025","GB00B0BDSV45","Strips","N/A","12/7/2040","44.300443","44.300443","5.395568","14.890633","N/A"
"UKS  06/41","8/21/2025","GB00B0BDSW51","Strips","N/A","6/7/2041","42.872238","42.872238","5.435564","15.374504","N/A"
"UKS  12/41","8/21/2025","GB00B0BDSX68","Strips","N/A","12/7/2041","41.489373","41.489373","5.473220","15.858368","N/A"
"UKS  06/42","8/21/2025","GB00B0BDSY75","Strips","N/A","6/7/2042","40.151552","40.151552","5.508572","16.342238","N/A"
"UKS  12/42","8/21/2025","GB00B0BDSZ82","Strips","N/A","12/7/2042","38.858291","38.858291","5.541669","16.826126","N/A"
"UKR  12/42","8/21/2025","GB00B2494Q05","Strips","N/A","12/7/2042","38.858291","38.858291","5.541669","16.826126","N/A"
"UKS  06/43","8/21/2025","GB00B0BDT005","Strips","N/A","6/7/2043","37.608941","37.608941","5.572563","17.310043","N/A"
"UKS  12/43","8/21/2025","GB00B0BDT112","Strips","N/A","12/7/2043","36.402681","36.402681","5.601322","17.794000","N/A"
"UKS  06/44","8/21/2025","GB00B0BDT229","Strips","N/A","6/7/2044","35.238530","35.238530","5.628023","18.278005","N/A"
"UKS  12/44","8/21/2025","GB00B0BDT336","Strips","N/A","12/7/2044","34.115371","34.115371","5.652755","18.762063","N/A"
"UKS  06/45","8/21/2025","GB00B0BDT443","Strips","N/A","6/7/2045","33.031991","33.031991","5.675615","19.246180","N/A"
"UKS  12/45","8/21/2025","GB00B0BDT559","Strips","N/A","12/7/2045","31.987111","31.987111","5.696701","19.730360","N/A"
"UKS  06/46","8/21/2025","GB00B0BDT666","Strips","N/A","6/7/2046","30.979434","30.979434","5.716112","20.214605","N/A"
"UKS  12/46","8/21/2025","GB00B0BDT773","Strips","N/A","12/7/2046","30.007662","30.007662","5.733943","20.698918","N/A"
"UKR  12/46","8/21/2025","GB00B15F3H46","Strips","N/A","12/7/2046","30.007662","30.007662","5.733943","20.698918","N/A"
"UKS  06/47","8/21/2025","GB00B0BDT880","Strips","N/A","6/7/2047","29.070522","29.070522","5.750284","21.183300","N/A"
"UKS  12/47","8/21/2025","GB00B0BDT997","Strips","N/A","12/7/2047","28.166781","28.166781","5.765216","21.667753","N/A"
"UKS  06/48","8/21/2025","GB00B0BDTB14","Strips","N/A","6/7/2048","27.295258","27.295258","5.778812","22.152280","N/A"
"UKS  12/48","8/21/2025","GB00B0BDTC21","Strips","N/A","12/7/2048","26.454835","26.454835","5.791134","22.636884","N/A"
"UKS  06/49","8/21/2025","GB00B0BDTD38","Strips","N/A","6/7/2049","25.644461","25.644461","5.802236","23.121566","N/A"
"UKS  12/49","8/21/2025","GB00B0BDTF51","Strips","N/A","12/7/2049","24.863145","24.863145","5.812160","23.606331","N/A"
"UKR  12/49","8/21/2025","GB00B3FMYZ45","Strips","N/A","12/7/2049","24.863145","24.863145","5.812160","23.606331","N/A"
"UKS  06/50","8/21/2025","GB00B0BDTG68","Strips","N/A","6/7/2050","24.109967","24.109967","5.820938","24.091183","N/A"
"UKS  12/50","8/21/2025","GB00B0BDTH75","Strips","N/A","12/7/2050","23.384067","23.384067","5.828592","24.576129","N/A"
"UKS  06/51","8/21/2025","GB00B0BDTJ99","Strips","N/A","6/7/2051","22.684648","22.684648","5.835137","25.061173","N/A"
"UKS  12/51","8/21/2025","GB00B0BDTK05","Strips","N/A","12/7/2051","22.010966","22.010966","5.840576","25.546324","N/A"
"UKS  06/52","8/21/2025","GB00B0BDTL12","Strips","N/A","6/7/2052","21.362327","21.362327","5.844906","26.031589","N/A"
"UKS  12/52","8/21/2025","GB00B0BDTM29","Strips","N/A","12/7/2052","20.738075","20.738075","5.848118","26.516978","N/A"
"UKS  06/53","8/21/2025","GB00B0BDTN36","Strips","N/A","6/7/2053","20.137584","20.137584","5.850201","27.002500","N/A"
"UKS  12/53","8/21/2025","GB00B0BDTP59","Strips","N/A","12/7/2053","19.560250","19.560250","5.851136","27.488165","N/A"
"UKS  06/54","8/21/2025","GB00B0BDTQ66","Strips","N/A","6/7/2054","19.005487","19.005487","5.850907","27.973984","N/A"
"UKS  12/54","8/21/2025","GB00B0BDTR73","Strips","N/A","12/7/2054","18.472717","18.472717","5.849494","28.459968","N/A"
"UKS  06/55","8/21/2025","GB00B0BDTS80","Strips","N/A","6/7/2055","17.961371","17.961371","5.846881","28.946127","N/A"
"UKS  12/55","8/21/2025","GB00B0BDTT97","Strips","N/A","12/7/2055","17.470883","17.470883","5.843050","29.432473","N/A"
"UKR  12/55","8/21/2025","GB00B0BDTV10","Strips","N/A","12/7/2055","17.470883","17.470883","5.843050","29.432473","N/A"
